,maxx,i,j,q,orders_long,orders_short,alpha
2932,12.616844397143625,12,34,7,4,5,56.77579978714631
4774,10.31877093611369,17,31,6,6,5,56.753240148625295
3180,11.347352708603955,13,27,8,6,4,56.73676354301978
4660,14.1695571642798,17,25,6,3,5,56.6782286571192
2608,7.082800948067951,11,37,6,6,10,56.66240758454361
7069,10.300866939081368,23,32,2,6,5,56.65476816494753
2244,6.659579835130003,10,38,3,7,10,56.60642859860503
10060,22.631170042149513,31,35,10,2,3,56.57792510537378
5609,9.425698755952176,19,35,5,4,8,56.55419253571306
4775,10.281652701919839,17,31,7,6,5,56.549089860559114
3310,8.074576376169745,13,34,5,7,7,56.52203463318821
5648,14.126838953831122,19,37,6,3,5,56.50735581532449
4287,12.553444242540756,16,25,13,4,5,56.490499091433406
6821,14.122518156641128,22,39,1,3,5,56.49007262656451
5153,10.268840143445678,18,31,5,6,5,56.478620788951226
3307,8.067288444757825,13,34,2,7,7,56.47101911330478
11998,16.12212614611719,36,39,10,3,4,56.427441511410166
5116,14.10265868444738,18,29,6,4,4,56.41063473778952
904,7.048449074179971,7,27,12,6,10,56.38759259343977
2913,10.242144418356657,12,33,7,6,5,56.33179430096162
2502,9.386289278411335,11,31,14,5,7,56.31773567046801
3782,6.625576807472582,14,39,2,7,10,56.317402863516946
10853,14.072208656875004,33,38,5,3,5,56.288834627500016
2875,8.657370860950225,12,31,7,6,7,56.272910596176466
4773,10.22879709932088,17,31,5,6,5,56.258384046264844
2985,8.65353278025215,12,37,3,5,8,56.24796307163897
2245,6.617150108587748,10,38,4,7,10,56.24577592299586
2065,7.498770372035985,10,28,14,7,8,56.24077779026989
3184,11.246149398036481,13,27,12,6,4,56.2307469901824
13004,14.057291742417325,39,39,9,4,4,56.2291669696693
3925,11.243867932104536,15,26,12,4,6,56.21933966052268
11580,12.492606204103014,35,37,10,3,6,56.21672791846356
10854,14.045289090664022,33,38,6,3,5,56.18115636265609
2064,7.48572235250746,10,28,13,7,8,56.142917643805944
3659,9.356183779646363,14,32,12,7,5,56.137102677878175
241,4.006422081900381,5,32,14,12,16,56.089909146605336
10057,22.42835391387541,31,35,7,2,3,56.07088478468852
2931,12.45163316435997,12,34,6,4,5,56.03234923961987
11596,18.674334539835833,35,38,7,2,4,56.0230036195075
3728,7.4653198213257985,14,36,5,7,8,55.98989865994349
9739,13.990145832678328,30,37,12,4,4,55.96058333071331
2138,6.9919312475916024,10,32,11,8,8,55.93544998073282
5151,10.165717838160893,18,31,3,6,5,55.91144810988491
2912,10.164790558986885,12,33,6,6,5,55.90634807442787
4290,12.420586389673888,16,25,16,4,5,55.892638753532495
1778,5.5891600729512945,9,33,12,9,11,55.891600729512945
11959,13.97191125253022,36,37,9,3,5,55.88764501012088
10761,15.961175973863822,33,33,8,3,4,55.86411590852338
6328,12.414129897932245,21,33,2,4,5,55.8635845406951
5148,11.171300233473922,18,30,19,6,4,55.85650116736961
10851,13.960291257758941,33,38,3,3,5,55.841165031035764
7070,10.152893928044653,23,32,3,6,5,55.84091660424559
11997,15.948273919632877,36,39,9,3,4,55.818958718715066
6670,12.397845892789777,22,31,2,6,3,55.790306517553994
10765,15.939961257573799,33,33,12,3,4,55.7898644015083
4069,12.39033451391554,15,34,4,5,4,55.756505312619936
2930,12.385751680502386,12,34,5,4,5,55.735882562260734
5172,9.284175508170222,18,32,5,6,6,55.70505304902133
3319,7.954735698688012,13,34,14,7,7,55.68314989081608
11937,18.54953357154426,36,36,6,3,3,55.64860071463278
5480,12.36346199638802,19,28,9,4,5,55.63557898374609
4885,9.268005887336814,17,37,3,5,7,55.60803532402089
5448,12.356285227564024,19,26,15,5,4,55.60328352403811
11231,15.884796631505813,34,39,3,4,3,55.59678821027035
1796,4.830854823345218,9,34,11,10,13,55.55483046847001
1888,5.841256510019116,9,39,8,7,12,55.491936845181606
9017,13.872917946869364,28,37,12,3,5,55.49167178747746
10870,11.095875432481881,33,39,3,5,5,55.479377162409406
3548,11.084837234093063,14,26,15,4,6,55.42418617046532
2948,11.081941131256142,12,35,4,4,6,55.409705656280714
4009,12.309627075293779,15,31,1,5,4,55.393321838822004
5897,12.306858586299517,20,30,8,6,3,55.380863638347826
2951,11.07534683159248,12,35,7,4,6,55.3767341579624
3367,7.904286447517034,13,37,5,6,8,55.330005132619235
4125,8.512268276221036,15,37,3,6,7,55.329743795436734
2950,11.065683395015308,12,35,6,4,6,55.328416975076536
223,4.097074285781708,5,31,15,11,16,55.310502858053056
4883,9.215039191417372,17,37,1,5,7,55.29023514850423
10874,11.05093312059192,33,39,7,5,5,55.2546656029596
3022,6.496651021094693,12,39,2,8,9,55.22153367930489
4884,9.196278645863613,17,37,2,5,7,55.17767187518167
11597,18.376706497741363,35,38,8,2,4,55.130119493224086
6329,12.249767936472814,21,33,3,4,5,55.12395571412766
2643,5.007404286306824,11,39,3,9,13,55.08144714937506
3290,8.470936722439983,13,33,4,7,6,55.061088695859894
3658,9.173700823892304,14,32,11,7,5,55.04220494335382
12676,18.315858672309478,38,39,4,3,3,54.94757601692844
10855,13.725166225481827,33,38,7,3,5,54.90066490192731
7068,9.973188021700949,23,32,1,6,5,54.85253411935522
2066,7.308398098165079,10,28,15,7,8,54.81298573623809
3276,8.431677854585448,13,32,9,7,6,54.80590605480541
3318,7.828461584090253,13,34,13,7,7,54.79923108863177
1127,4.555936153748869,7,39,7,11,13,54.671233844986425
1759,5.7529974596443605,9,32,12,9,10,54.65347586662143
3637,9.9345057948489,14,31,9,6,5,54.639781871668944
6597,21.85380019808872,22,27,5,4,1,54.6345004952218
11595,18.207168107655182,35,38,6,2,4,54.62150432296555
6594,21.848089175614042,22,27,2,4,1,54.6202229390351
9749,13.652523685787669,30,38,3,3,5,54.610094743150675
3673,7.277642500993569,14,33,7,8,7,54.582318757451766
8683,10.912665350829688,27,39,1,4,6,54.563326754148434
2625,5.455464601723425,11,38,4,9,11,54.55464601723425
2243,6.416120204805159,10,38,2,7,10,54.53702174084385
4661,13.63307708234963,17,25,7,3,5,54.53230832939852
3021,6.414909410925143,12,39,1,8,9,54.52672999286372
2949,10.900472162231653,12,35,5,4,6,54.50236081115826
8230,12.103970802238468,26,33,4,4,5,54.467868610073104
2121,6.050336088418412,10,31,13,9,9,54.45302479576571
3200,10.887343290459132,13,28,9,6,4,54.436716452295656
1382,5.442412164971912,8,32,15,9,11,54.42412164971912
5283,10.883774312009331,18,38,2,5,5,54.418871560046654
5516,12.090340987299744,19,30,7,4,5,54.406534442848844
11200,13.598640227301317,34,37,10,2,6,54.39456090920527
3126,13.597792333351249,13,24,11,4,4,54.391169333404996
2589,7.769549076367414,11,36,6,5,9,54.3868435345719
4921,9.053623796708276,17,39,1,6,6,54.32174278024966
7201,15.514984705089397,23,39,1,2,5,54.302446467812885
2952,10.847260517653323,12,35,8,4,6,54.23630258826662
6610,21.693110661964436,22,27,18,4,1,54.23277665491109
1757,5.708093267629494,9,32,10,9,10,54.226886042480196
4010,12.034598569482101,15,31,2,5,4,54.155693562669455
4903,9.021535627889136,17,38,2,5,7,54.12921376733482
3764,7.211611308370572,14,38,3,7,8,54.08708481277929
2934,12.012117435022681,12,34,9,4,5,54.05452845760206
2953,10.808193240368722,12,35,9,4,6,54.04096620184361
2050,7.712917692707931,10,27,18,6,8,53.990423848955515
4124,8.303686658944612,15,37,2,6,7,53.97396328313997
4769,9.80542884056583,17,31,1,6,5,53.92985862311206
269,3.9947215760586836,5,34,4,11,16,53.92874127679223
3592,7.188795235395304,14,29,2,6,9,53.91596426546478
7951,15.404297894838423,25,38,10,2,5,53.91504263193448
6593,21.562796438904755,22,27,1,4,1,53.90699109726189
3785,6.340524841671305,14,39,5,7,10,53.8944611542061
3146,10.773756879130783,13,25,12,5,5,53.86878439565392
151,4.678814130811165,5,27,19,11,12,53.80636250432839
4770,9.781390029208971,17,31,2,6,5,53.79764516064934
10127,17.924991479250803,31,39,1,1,5,53.774974437752405
3677,7.169985987487407,14,33,11,8,7,53.77489490615555
2839,8.953995446854817,12,29,9,6,6,53.7239726811289
4902,8.95157911369172,17,38,1,5,7,53.709474682150315
2929,11.934438655569062,12,34,4,4,5,53.70497395006078
2134,6.705575687267809,10,32,7,8,8,53.644605498142475
6243,21.45237997699735,21,28,12,3,2,53.63094994249337
11233,15.320808133224517,34,39,5,4,3,53.62282846628581
2916,9.737633880545532,12,33,10,6,5,53.556986343000425
3660,8.924718868384545,14,32,13,7,5,53.54831321030727
5282,10.700316515837043,18,38,1,5,5,53.50158257918522
4803,13.373276471134876,17,32,16,4,4,53.4931058845395
3768,7.130826364157299,14,38,7,7,8,53.48119773117974
10074,21.388117700894814,31,36,5,2,3,53.47029425223703
4107,8.226013825229936,15,36,4,6,7,53.46908986399458
4801,13.359258452159095,17,32,14,4,4,53.43703380863638
1310,7.632991579715032,8,28,19,6,8,53.430941058005224
3308,7.627628424981045,13,34,3,7,7,53.39339897486731
2569,7.11275332497984,11,35,5,6,9,53.3456499373488
1454,5.61384932528847,8,36,11,8,11,53.331568590240465
2935,11.840096903471714,12,34,10,4,5,53.280436065622716
3182,10.651376200156308,13,27,10,6,4,53.25688100078154
7452,15.207844106896623,24,32,5,3,4,53.227454374138176
3837,21.287738676175316,15,21,19,1,4,53.219346690438286
3657,8.86629972116221,14,32,10,7,5,53.19779832697326
2590,7.594555166408735,11,36,7,5,9,53.161886164861144
9747,13.290050036266338,30,38,1,3,5,53.16020014506535
3301,8.173993220472356,13,33,15,7,6,53.13095593307032
3784,6.24676878176986,14,39,4,7,10,53.09753464504381
2947,10.617441828870069,12,35,3,4,6,53.087209144350346
3385,6.244081529300069,13,38,4,8,9,53.07469299905059
8266,11.789777783437355,26,35,2,3,6,53.0540000254681
3593,7.070229108495749,14,29,3,6,9,53.02671831371811
3348,7.572567440442296,13,36,5,7,7,53.00797208309607
5170,8.82622165351136,18,32,3,6,6,52.95732992106815
2062,7.057268009597594,10,28,11,7,8,52.92951007198196
3939,10.585482663694123,15,27,7,4,6,52.92741331847061
5115,13.206223492464265,18,29,5,4,4,52.82489396985706
2246,6.214676505999709,10,38,5,7,10,52.82475030099752
3366,7.543577824523226,13,37,4,6,8,52.80504477166258
3676,7.039641011661941,14,33,10,8,7,52.79730758746456
1346,5.557365282236335,8,30,17,8,11,52.794970181245176
5462,11.719845979221013,19,27,10,4,5,52.73930690649456
2266,5.858171282254613,10,39,6,8,10,52.72354154029152
5483,11.71258828665139,19,28,12,4,5,52.70664728993126
2917,9.565613348994564,12,33,11,6,5,52.6108734194701
2567,7.014477490379697,11,35,3,6,9,52.608581177847725
3291,8.090905279465671,13,33,5,7,6,52.59088431652686
3524,11.67721129326427,14,25,10,5,4,52.54745081968921
3130,13.133839578382384,13,24,15,4,4,52.535358313529535
3364,7.501294392293467,13,37,2,6,8,52.50906074605427
4089,8.749392731448715,15,35,5,7,5,52.49635638869229
5284,10.49718372015313,18,38,3,5,5,52.48591860076565
2565,6.99725026587146,11,35,1,6,9,52.47937699403595
6584,26.233500449260717,22,26,11,3,1,52.467000898521434
259,4.035103772196096,5,33,13,11,15,52.45634903854925
6787,20.980121163433836,22,37,5,2,3,52.45030290858459
9325,9.531976285969165,29,33,16,7,4,52.42586957283041
3731,6.985125029166671,14,36,8,7,8,52.38843771875003
3506,11.630732851526805,14,24,11,5,4,52.33829783187062
10869,10.46416615238887,33,39,2,5,5,52.32083076194435
5100,13.078302328025378,18,28,9,4,4,52.31320931210151
873,7.4715681254117605,7,25,19,6,8,52.30097687788232
3767,6.970263867055987,14,38,6,7,8,52.2769790029199
3365,7.466882777238137,13,37,3,6,8,52.268179440666955
1414,5.223633119108858,8,34,9,9,11,52.23633119108858
3641,9.496000262280237,14,31,13,6,5,52.228001442541306
10856,13.046406462870102,33,38,8,3,5,52.18562585148041
3300,8.026673423607171,13,33,14,7,6,52.17337725344662
8210,14.902606428810767,26,32,3,4,3,52.15912250083768
3403,6.13537061800884,13,39,3,9,8,52.150650253075135
4663,13.031228050954219,17,25,9,3,5,52.124912203816876
4106,8.017432207953512,15,36,3,6,7,52.11330935169782
2806,9.474855051873107,12,27,14,6,5,52.111702785302086
10871,10.421879613659508,33,39,4,5,5,52.10939806829754
4659,13.023479611804573,17,25,5,3,5,52.09391844721829
4268,13.02202363128256,16,24,13,2,6,52.08809452513024
2570,6.9446247393007425,11,35,6,6,9,52.08468554475557
10135,17.35823920387556,31,39,9,1,5,52.07471761162668
6606,20.82080429169287,22,27,14,4,1,52.05201072923217
3495,13.01101315162545,14,23,19,4,4,52.0440526065018
287,3.588821466032324,5,35,3,12,17,52.0379112574687
3836,20.81122690322455,15,21,18,1,4,52.02806725806138
9295,9.458794279094098,29,32,5,7,4,52.02336853501754
1328,5.7763036702193,8,29,18,9,9,51.9867330319737
3201,10.396656841166644,13,28,10,6,4,51.98328420583322
1436,5.468895044111491,8,35,12,8,11,51.954502919059166
12664,12.985665149266397,38,38,11,3,5,51.94266059706559
4161,7.419534381041823,15,39,1,5,9,51.93674066729276
2810,9.438883584654919,12,27,18,6,5,51.91385971560205
3274,7.984003042633281,13,32,7,7,6,51.89601977711633
2568,6.91034344420029,11,35,4,6,9,51.82757583150217
261,3.985133178619867,5,33,15,11,15,51.806731322058276
3265,6.897066572574087,13,31,17,7,8,51.727999294305654
4143,7.386852280109232,15,38,2,5,9,51.707965960764625
2463,8.617434110036948,11,29,13,6,6,51.70460466022169
5518,11.480158480605981,19,30,9,4,5,51.660713162726914
2856,7.94748345355473,12,30,7,7,6,51.658642448105745
3743,6.0740256189396655,14,37,1,9,8,51.62921776098716
12675,17.203499860672903,38,39,3,3,3,51.610499582018704
4068,11.461372885460122,15,34,3,5,4,51.57617798457055
2464,8.594393670401834,11,29,14,6,6,51.566362022411
11612,12.888273449998715,35,39,4,3,5,51.55309379999486
3520,11.456221847751614,14,25,6,5,4,51.55299831488226
3730,6.8710731732878285,14,36,7,7,8,51.533048799658715
5171,8.588116618931808,18,32,4,6,6,51.52869971359085
5122,12.87880510300635,18,29,12,4,4,51.5152204120254
2427,10.301318724123625,11,27,15,5,5,51.506593620618126
3678,6.861796747590645,14,33,12,8,7,51.46347560692984
1252,8.57344080376704,8,25,18,4,8,51.44064482260224
4759,10.287033081392,17,30,10,4,6,51.435165406959996
4760,10.283049620272754,17,30,11,4,6,51.41524810136377
3766,6.855149640924488,14,38,5,7,8,51.41362230693366
2428,10.27530330340211,11,27,16,5,5,51.37651651701055
4123,7.900705826765939,15,37,1,6,7,51.3545878739786
3502,11.410461876232755,14,24,7,5,4,51.3470784430474
2911,9.333514525152472,12,33,5,6,5,51.334329888338594
2566,6.844241409330635,11,35,2,6,9,51.331810569979766
4432,12.825095334021055,16,33,6,4,4,51.30038133608422
2445,7.883532845454716,11,28,14,7,6,51.242963495455655
3640,9.313517306526178,14,31,12,6,5,51.22434518589398
5517,11.381848318993347,19,30,8,4,5,51.21831743547006
6786,20.486432090888744,22,37,4,2,3,51.21608022722186
568,4.451773592655174,6,29,18,8,15,51.1953963155345
4771,9.305817280803645,17,31,3,6,5,51.18199504442005
11218,10.231315798386015,34,38,9,4,6,51.156578991930076
1109,4.442562220685585,7,38,8,11,12,51.08946553788423
6805,20.41008411835999,22,38,4,2,3,51.025210295899974
2855,7.848083878695215,12,30,6,7,6,51.0125452115189
3652,8.500637929352866,14,32,5,7,5,51.003827576117196
1881,5.367879032573982,9,39,1,7,12,50.99485080945283
2446,7.84520145229529,11,28,15,7,6,50.99380943991939
5169,8.493456275535921,18,32,2,6,6,50.96073765321553
5099,12.738815086480503,18,28,8,4,4,50.955260345922014
10134,16.98336488799792,31,39,8,1,5,50.95009466399375
5681,10.189705712883196,19,39,1,4,6,50.94852856441598
3309,7.273608543135393,13,34,4,7,7,50.91525980194775
3521,11.313942500202964,14,25,7,5,4,50.91274125091334
887,7.2731971190556,7,26,14,6,8,50.912379833389195
3264,6.786576720332936,13,31,16,7,8,50.89932540249702
4270,12.721429797118283,16,24,15,2,6,50.88571918847313
10056,20.351872085838473,31,35,6,2,3,50.87968021459618
6005,10.16720291428594,20,36,2,4,6,50.8360145714297
2644,4.6142473274984015,11,39,4,9,13,50.75672060248242
11219,10.150667998171645,34,38,10,4,6,50.75333999085822
4088,8.457378483906636,15,35,4,7,5,50.74427090343981
11614,12.678325997366773,35,39,6,3,5,50.71330398946709
3503,11.268182528684106,14,24,8,5,4,50.70682137907848
3732,6.759511304806251,14,36,9,7,8,50.69633478604688
984,5.963411704010853,7,31,16,7,10,50.68899948409225
883,7.240498655059488,7,26,10,6,8,50.683490585416415
8999,12.670488349584474,28,36,13,4,4,50.681953398337896
11615,12.667343582422072,35,39,7,3,5,50.66937432968829
3619,8.444188816949932,14,30,10,6,6,50.66513290169959
3527,11.250530178324148,14,25,13,5,4,50.62738580245866
1504,4.215657068613021,8,39,4,11,13,50.587884823356255
4142,7.224622128201361,15,38,1,5,9,50.572354897409525
12663,12.641950578389368,38,38,10,3,5,50.56780231355747
2103,5.945963277376692,10,30,14,8,9,50.54068785770188
10756,14.439016050672043,33,33,3,3,4,50.53655617735215
8935,10.107095592322642,28,33,6,5,5,50.53547796161321
890,7.211630308337575,7,26,17,6,8,50.48141215836302
5121,12.614077622767125,18,29,11,4,4,50.4563104910685
4431,12.61244640122736,16,33,5,4,4,50.44978560490944
3526,11.20838519675529,14,25,12,5,4,50.4377333853988
3509,11.206558155593587,14,24,14,5,4,50.42951170017114
1253,8.391584336544128,8,25,19,4,8,50.349506019264766
2805,9.151953087289133,12,27,13,6,5,50.33574198009023
3252,6.710023235788361,13,31,4,7,8,50.32517426841271
8284,12.579727928935622,26,36,1,3,5,50.31891171574249
3346,7.18538333714205,13,36,3,7,7,50.29768335999435
3650,8.382554889546281,14,32,3,7,5,50.295329337277686
4269,12.573728475929357,16,24,14,2,6,50.29491390371743
3653,8.382267774558231,14,32,6,7,5,50.29360664734939
3271,7.7357038521672665,13,32,4,7,6,50.28207503908723
4430,12.570338152318019,16,33,4,4,4,50.281352609272076
3183,10.053831081217172,13,27,11,6,4,50.26915540608586
3128,12.563119249356031,13,24,13,4,4,50.252476997424125
3508,11.164413174024729,14,24,13,5,4,50.23985928311128
884,7.175467793897513,7,26,11,6,8,50.228274557282596
2409,11.15653001880959,11,26,16,5,4,50.20438508464316
3147,10.039103770575524,13,25,13,5,5,50.19551885287762
3556,9.123831207609527,14,27,4,5,6,50.1810716418524
1506,4.179621602945647,8,39,6,11,13,50.15545923534776
1486,4.5534608183695795,8,38,5,9,13,50.088069002065374
2410,11.130514598088075,11,26,17,5,4,50.087315691396334
8212,14.310170178282961,26,32,5,4,3,50.085595623990365
4868,8.347546938053295,17,36,5,5,7,50.08528162831977
5098,12.52102136554843,18,28,7,4,4,50.08408546219372
11182,12.511078655877753,34,36,11,2,6,50.04431462351101
7207,14.298203878512943,23,39,7,2,5,50.043713574795305
2854,7.698663216570842,12,30,5,7,6,50.041310907710475
1415,5.002702991012981,8,34,10,9,11,50.02702991012981
5465,11.114664352655511,19,27,13,4,5,50.0159895869498
3210,10.00151778248157,13,28,19,6,4,50.007588912407854
6422,12.496615128702107,21,38,1,3,5,49.98646051480843
5915,9.996423459076425,20,31,7,5,5,49.982117295382125
8265,11.102294500049883,26,35,1,3,6,49.96032525022447
11496,24.977151285476605,35,33,2,2,2,49.95430257095321
2626,4.993617346440889,11,38,5,9,11,49.93617346440889
4434,12.475527067977346,16,33,8,4,4,49.902108271909384
3675,6.649170630547273,14,33,9,8,7,49.868779729104546
11202,12.465502283816747,34,37,12,2,6,49.86200913526699
3642,9.064535351018419,14,31,14,6,5,49.85494443060131
3835,19.9317344473596,15,21,17,1,4,49.829336118399
2085,5.858960658627477,10,29,15,8,9,49.801165598333554
7460,14.2265031663151,24,32,13,3,4,49.79276108210285
6804,19.9163950458149,22,38,3,2,3,49.79098761453726
8229,11.063000585674708,26,33,3,4,5,49.78350263553618
1002,5.852226380274566,7,32,15,7,10,49.74392423233382
3344,7.092676025950747,13,36,1,7,7,49.648732181655234
4758,9.929617433592922,17,30,9,4,6,49.64808716796461
7943,14.182149454060761,25,38,2,2,5,49.637523089212664
3692,7.6306960474140775,14,34,7,7,6,49.599524308191505
3216,8.253372795446312,13,29,6,7,5,49.520236772677876
