,maxx,i,j,z1,z2,orders_long,orders_short,alpha
2089,14.506339144746539,0.2,0.3,0.030000000000000002,0.030000000000000002,12,30,304.6331220396773
3460,30.459197855584147,0.3,0.2,0.034999999999999996,0.034999999999999996,5,15,304.5919785558415
3483,10.679811518954853,0.3,0.25,0.005,0.015,16,41,304.3746282902133
361,9.3623794141025,0.05,0.4,0.030000000000000002,0.030000000000000002,33,32,304.2773309583313
2170,14.148142270700689,0.2,0.35000000000000003,0.030000000000000002,0.030000000000000002,12,31,304.1850588200648
3491,9.803980008987013,0.3,0.25,0.01,0.01,12,50,303.9233802785974
4699,11.049513794802959,0.35000000000000003,0.5,0.005,0.02,6,49,303.86162935708137
3611,15.191787509176807,0.3,0.3,0.030000000000000002,0.025,6,34,303.83575018353616
2691,24.266403290128245,0.25,0.2,0.045,0.030000000000000002,5,20,303.3300411266031
614,14.084720341435435,0.1,0.1,0.02,0.030000000000000002,42,1,302.82148734086184
4301,11.41157519619575,0.35000000000000003,0.25,0.01,0.01,3,50,302.40674269918736
5032,20.82020700024934,0.4,0.2,0.01,0.02,2,27,301.89300150361544
5037,46.44354964753507,0.4,0.2,0.01,0.045,2,11,301.883072708978
2905,16.317166664345926,0.25,0.35000000000000003,0.034999999999999996,0.030000000000000002,6,31,301.86758329039964
3288,86.18774420439746,0.3,0.1,0.030000000000000002,0.030000000000000002,6,1,301.65710471539114
4053,86.15972408383094,0.35000000000000003,0.1,0.005,0.030000000000000002,6,1,301.5590342934083
1988,17.23014510659538,0.2,0.25,0.015,0.045,21,14,301.52753936541916
2668,13.106610400494517,0.25,0.2,0.034999999999999996,0.005,6,40,301.4520392113739
2825,16.702612656145128,0.25,0.3,0.034999999999999996,0.030000000000000002,6,30,300.6470278106123
2846,28.60632420956697,0.25,0.3,0.045,0.045,5,16,300.3664042004532
3613,23.09128676795157,0.3,0.3,0.030000000000000002,0.034999999999999996,6,20,300.1867279833704
1978,11.326092510811836,0.2,0.25,0.01,0.030000000000000002,27,26,300.14145153651367
1309,13.327046074283238,0.15000000000000002,0.2,0.02,0.045,34,11,299.85853667137286
3692,14.611336966465574,0.3,0.35000000000000003,0.030000000000000002,0.025,6,35,299.53240781254425
3694,22.168950248009935,0.3,0.35000000000000003,0.030000000000000002,0.034999999999999996,6,21,299.28082834813415
3258,54.3797336168943,0.3,0.1,0.015,0.015,9,2,299.08853489291863
4779,9.641623368025218,0.35000000000000003,0.55,0.005,0.015,6,56,298.8903244087818
3353,39.742890359546365,0.3,0.15000000000000002,0.02,0.04,8,7,298.07167769659776
4787,8.16504274985897,0.35000000000000003,0.55,0.01,0.01,3,70,298.02406036985235
324,5.786198215970217,0.05,0.4,0.005,0.030000000000000002,71,32,297.9892081224662
2765,31.319298013450886,0.25,0.25,0.045,0.045,5,14,297.5333311277834
4780,10.62506649625765,0.35000000000000003,0.55,0.005,0.02,6,50,297.50186189521423
2248,13.516285195354582,0.2,0.4,0.030000000000000002,0.030000000000000002,12,32,297.3582742978008
4294,14.159333159185678,0.35000000000000003,0.25,0.005,0.02,6,36,297.34599634289924
6001,16.98834116182441,0.45,0.3,0.01,0.025,1,34,297.29597033192715
784,11.890171532837227,0.1,0.25,0.045,0.030000000000000002,24,26,297.2542883209307
2983,15.642916720836542,0.25,0.4,0.034999999999999996,0.030000000000000002,6,32,297.2154176958943
3595,21.197257138375882,0.3,0.3,0.02,0.034999999999999996,8,20,296.76159993726236
1930,23.725647099153434,0.2,0.2,0.025,0.045,14,11,296.57058873941793
2080,13.469748329198847,0.2,0.3,0.025,0.030000000000000002,14,30,296.3344632423746
805,7.405439644920269,0.1,0.3,0.015,0.030000000000000002,50,30,296.21758579681074
6163,16.005855987761514,0.45,0.4,0.01,0.025,1,36,296.108335773588
1398,7.496131578411314,0.15000000000000002,0.3,0.01,0.030000000000000002,49,30,296.0971973472469
3461,32.87103515645152,0.3,0.2,0.034999999999999996,0.04,5,13,295.83931640806367
841,10.747947112706868,0.1,0.3,0.034999999999999996,0.030000000000000002,25,30,295.56854559943883
3734,7.482155402330013,0.3,0.4,0.01,0.01,12,67,295.54513839203554
181,11.585997464568456,0.05,0.25,0.045,0.030000000000000002,25,26,295.44293534649563
914,10.5471697360525,0.1,0.35000000000000003,0.034999999999999996,0.030000000000000002,25,31,295.32075260947
2161,13.111551455152998,0.2,0.35000000000000003,0.025,0.030000000000000002,14,31,295.0099077409425
5920,19.664082286950897,0.45,0.25,0.01,0.025,1,29,294.9612343042635
136,6.073852897860607,0.05,0.25,0.005,0.030000000000000002,71,26,294.58186554623944
2628,15.90382408387482,0.25,0.2,0.01,0.030000000000000002,17,20,294.22074555168416
3676,20.274920618434248,0.3,0.35000000000000003,0.02,0.034999999999999996,8,21,293.9863489672966
5837,19.594191038289498,0.45,0.2,0.01,0.015,1,29,293.91286557434245
3614,24.46745706355743,0.3,0.3,0.030000000000000002,0.04,6,18,293.60948476268914
988,10.301922961439018,0.1,0.4,0.034999999999999996,0.030000000000000002,25,32,293.604804401012
5828,18.34396164862641,0.45,0.2,0.005,0.015,3,29,293.5033863780226
3596,22.573427433981742,0.3,0.3,0.02,0.04,8,18,293.4545566417626
1861,32.593716880642674,0.2,0.15000000000000002,0.030000000000000002,0.045,12,6,293.34345192578405
6082,16.289582628318968,0.45,0.35000000000000003,0.01,0.025,1,35,293.2124873097414
3574,10.469491772435887,0.3,0.3,0.01,0.02,12,44,293.14576962820485
1275,18.90430864517712,0.15000000000000002,0.15000000000000002,0.030000000000000002,0.045,25,6,293.01678400024537
3338,20.90844844191177,0.3,0.15000000000000002,0.015,0.01,9,19,292.7182781867648
878,7.216010226758512,0.1,0.35000000000000003,0.015,0.030000000000000002,50,31,292.2484141837197
3695,23.375602482226643,0.3,0.35000000000000003,0.030000000000000002,0.04,6,19,292.19503102783307
4312,15.37032061826267,0.35000000000000003,0.25,0.015,0.02,2,36,292.03609174699073
3396,38.77339126288665,0.3,0.15000000000000002,0.045,0.030000000000000002,4,11,290.80043447164985
3677,21.481572852650956,0.3,0.35000000000000003,0.02,0.04,8,19,290.0012335107879
3815,7.249059808074485,0.3,0.45,0.01,0.01,12,68,289.9623923229794
3339,21.472934835894627,0.3,0.15000000000000002,0.015,0.015,9,18,289.88462028457747
163,9.818514487913745,0.05,0.25,0.030000000000000002,0.030000000000000002,33,26,289.6461773934555
3773,13.785005384984409,0.3,0.4,0.030000000000000002,0.025,6,36,289.4851130846726
1472,7.237029621068768,0.15000000000000002,0.35000000000000003,0.01,0.030000000000000002,49,31,289.48118484275074
1542,7.146117691236477,0.15000000000000002,0.4,0.01,0.030000000000000002,49,32,289.41776649507733
1302,11.347862520976028,0.15000000000000002,0.2,0.015,0.045,40,11,289.3704942848887
4311,13.447443562319672,0.35000000000000003,0.25,0.015,0.015,2,41,289.12003658987294
4342,32.105106067169174,0.35000000000000003,0.25,0.030000000000000002,0.034999999999999996,0,18,288.94595460452257
761,9.294443128031391,0.1,0.25,0.025,0.030000000000000002,36,26,288.1277369689731
3896,7.105486675739008,0.3,0.5,0.01,0.01,12,69,287.7722103674298
6556,28.75317940746734,0.5,0.15000000000000002,0.005,0.01,1,19,287.53179407467337
2239,12.47969437980689,0.2,0.4,0.025,0.030000000000000002,14,32,287.0329707355585
952,6.981402163253968,0.1,0.4,0.015,0.030000000000000002,50,32,286.2374886934127
1516,15.870400254643197,0.15000000000000002,0.35000000000000003,0.034999999999999996,0.045,19,17,285.66720458357753
1995,17.837491812094637,0.2,0.25,0.02,0.045,18,14,285.3998689935142
5044,35.65228588361048,0.4,0.2,0.015,0.034999999999999996,1,15,285.21828706888385
2008,14.993310665186883,0.2,0.25,0.030000000000000002,0.030000000000000002,12,26,284.8729026385508
370,9.654033713549353,0.05,0.4,0.034999999999999996,0.030000000000000002,27,32,284.7939945497059
744,6.690767028836883,0.1,0.25,0.01,0.030000000000000002,59,26,284.3575987255675
754,8.362988385493466,0.1,0.25,0.02,0.030000000000000002,42,26,284.3416051067778
3449,21.034413428490506,0.3,0.2,0.030000000000000002,0.025,6,21,283.96458128462183
4424,31.488750336861354,0.35000000000000003,0.3,0.030000000000000002,0.04,0,18,283.39875303175216
4212,16.193818621798062,0.35000000000000003,0.2,0.005,0.015,6,29,283.3918258814661
4293,12.059102117385887,0.35000000000000003,0.25,0.005,0.015,6,41,283.38889975856836
2146,14.90761696694049,0.2,0.35000000000000003,0.015,0.045,21,17,283.2447223718693
5831,24.571462663817037,0.45,0.2,0.005,0.030000000000000002,3,20,282.5718206338959
3434,26.90050475097061,0.3,0.2,0.02,0.04,8,13,282.45529988519144
4213,17.114298514265258,0.35000000000000003,0.2,0.005,0.02,6,27,282.38592548537673
2744,17.629595310860747,0.25,0.25,0.034999999999999996,0.030000000000000002,6,26,282.07352497377195
4505,29.66559838605447,0.35000000000000003,0.35000000000000003,0.030000000000000002,0.04,0,19,281.82318466751747
3433,24.488667450103243,0.3,0.2,0.02,0.034999999999999996,8,15,281.6196756761873
4308,33.13157563040735,0.35000000000000003,0.25,0.01,0.045,3,14,281.61839285846247
4470,28.16034659716628,0.35000000000000003,0.35000000000000003,0.01,0.045,3,17,281.6034659716628
1376,17.045287220513003,0.15000000000000002,0.25,0.034999999999999996,0.045,19,14,281.2472391384646
1445,16.064453780672768,0.15000000000000002,0.3,0.034999999999999996,0.045,19,16,281.12794116177344
3655,9.678203105984098,0.3,0.35000000000000003,0.01,0.02,12,46,280.66789007353884
3238,29.53654576591861,0.3,0.1,0.005,0.005,16,3,280.5971847762268
2065,15.153765766306673,0.2,0.3,0.015,0.045,21,16,280.34466667667346
672,18.682138028140646,0.1,0.15000000000000002,0.045,0.045,24,6,280.2320704221097
3573,9.028073753238711,0.3,0.3,0.01,0.015,12,50,279.8702863504001
5834,39.936573004023316,0.45,0.2,0.005,0.045,3,11,279.5560110281632
4214,20.69969124188783,0.35000000000000003,0.2,0.005,0.025,6,21,279.4458317654857
6557,29.41094296668883,0.5,0.15000000000000002,0.005,0.015,1,18,279.40395818354386
2000,13.95671984963919,0.2,0.25,0.025,0.030000000000000002,14,26,279.1343969927838
3494,13.603662882375739,0.3,0.25,0.01,0.025,12,29,278.8750890887026
3977,6.757072047679554,0.3,0.55,0.01,0.01,12,70,277.0399539548617
3451,26.38269707967893,0.3,0.2,0.030000000000000002,0.034999999999999996,6,15,277.0183193366288
683,6.992211533939287,0.1,0.2,0.01,0.030000000000000002,59,20,276.19235559060184
4389,29.059955593186658,0.35000000000000003,0.3,0.01,0.045,3,16,276.0695781352732
3347,20.439733771151605,0.3,0.15000000000000002,0.02,0.01,8,19,275.9364059105467
3267,55.14841560034156,0.3,0.1,0.02,0.015,8,2,275.7420780017078
2771,10.810737655846795,0.25,0.3,0.005,0.030000000000000002,21,30,275.6738102240933
2011,21.183881718025738,0.2,0.25,0.030000000000000002,0.045,12,14,275.3904623343346
5112,12.770613076978385,0.4,0.25,0.01,0.015,2,41,274.5681811550353
4177,34.253770326641735,0.35000000000000003,0.15000000000000002,0.030000000000000002,0.02,0,16,274.0301626131339
2932,10.324961438190183,0.25,0.4,0.005,0.030000000000000002,21,32,273.61147811203983
3452,28.7945343805463,0.3,0.2,0.030000000000000002,0.04,6,13,273.5480766151898
2852,10.510682820920387,0.25,0.35000000000000003,0.005,0.030000000000000002,21,31,273.27775334393004
3348,21.007073423761003,0.3,0.15000000000000002,0.02,0.015,8,18,273.091954508893
1236,13.297552319827055,0.15000000000000002,0.1,0.015,0.030000000000000002,40,1,272.5998225564546
5193,10.456017438345258,0.4,0.3,0.01,0.015,2,50,271.8564533969767
2155,15.514963672439746,0.2,0.35000000000000003,0.02,0.045,18,17,271.51186426769556
3340,21.702986330336078,0.3,0.15000000000000002,0.015,0.02,9,16,271.287329129201
78,5.951392778929504,0.05,0.2,0.005,0.030000000000000002,71,20,270.78837144129244
5045,38.65527311335699,0.4,0.2,0.015,0.04,1,13,270.5869117934989
102,9.17167367094766,0.05,0.2,0.025,0.030000000000000002,39,20,270.56437329295596
3736,9.166622096380795,0.3,0.4,0.01,0.02,12,47,270.41535184323345
1936,16.86006401328432,0.2,0.2,0.030000000000000002,0.030000000000000002,12,20,269.7610242125491
3493,11.221719583321498,0.3,0.25,0.01,0.02,12,36,269.3212699997159
168,10.15948840771779,0.05,0.25,0.034999999999999996,0.030000000000000002,27,26,269.2264428045214
2173,18.566293516997234,0.2,0.35000000000000003,0.030000000000000002,0.045,12,17,269.2112559964599
4939,19.92498753146162,0.4,0.15000000000000002,0.005,0.005,4,23,268.9873316747319
3654,8.389268362892018,0.3,0.35000000000000003,0.01,0.015,12,52,268.4565876125446
1927,15.783997304693415,0.2,0.2,0.025,0.030000000000000002,14,20,268.32795417978804
5829,17.88616353772437,0.45,0.2,0.005,0.02,3,27,268.2924530658656
3413,16.26009437404821,0.3,0.2,0.01,0.025,12,21,268.2915571717955
2074,15.76111247180593,0.2,0.3,0.02,0.045,18,16,267.9389120207008
3324,19.834696183605057,0.3,0.15000000000000002,0.005,0.030000000000000002,16,11,267.7683984786683
766,9.366564218909842,0.1,0.25,0.030000000000000002,0.030000000000000002,31,26,266.9470802389305
191,5.739023288107997,0.05,0.3,0.01,0.030000000000000002,63,30,266.8645828970218
2673,20.523057708601826,0.25,0.2,0.034999999999999996,0.030000000000000002,6,20,266.7997502118237
3392,23.12312914655,0.3,0.15000000000000002,0.045,0.01,4,19,265.915985185325
1321,14.763954352347202,0.15000000000000002,0.2,0.030000000000000002,0.045,25,11,265.75117834224966
4961,40.79124897829549,0.4,0.15000000000000002,0.015,0.025,1,12,265.1431183589207
3371,40.791136353175474,0.3,0.15000000000000002,0.030000000000000002,0.04,6,7,265.14238629564056
4343,33.113968498868815,0.35000000000000003,0.25,0.030000000000000002,0.04,0,16,264.9117479909505
2092,18.898501501697194,0.2,0.3,0.030000000000000002,0.045,12,16,264.57902102376073
4948,21.14670882915737,0.4,0.15000000000000002,0.01,0.005,2,23,264.3338603644671
3817,8.81101461120259,0.3,0.45,0.01,0.02,12,48,264.33043833607775
4221,16.520205752792783,0.35000000000000003,0.2,0.01,0.015,3,29,264.32329204468454
3378,32.92538438945519,0.3,0.15000000000000002,0.034999999999999996,0.030000000000000002,5,11,263.4030751156415
3575,11.447809978198395,0.3,0.3,0.01,0.025,12,34,263.2996294985631
3343,30.883252120800268,0.3,0.15000000000000002,0.015,0.034999999999999996,9,8,262.50764302680227
1909,12.78094901758836,0.2,0.2,0.015,0.030000000000000002,21,20,262.0094548605614
2586,37.429441418112525,0.25,0.15000000000000002,0.030000000000000002,0.045,8,6,262.0060899267877
3333,22.78153191001515,0.3,0.15000000000000002,0.01,0.030000000000000002,12,11,261.98761696517425
260,5.5724558327298706,0.05,0.35000000000000003,0.01,0.030000000000000002,63,31,261.90542413830394
3898,8.586469852818102,0.3,0.5,0.01,0.02,12,49,261.8873305109521
5274,9.696086397000089,0.4,0.35000000000000003,0.01,0.015,2,52,261.7943327190024
94,8.023514078415717,0.05,0.2,0.02,0.030000000000000002,45,20,260.7642075485108
3393,23.66957841273255,0.3,0.15000000000000002,0.045,0.015,4,18,260.3653625400581
5113,13.6982166720788,0.4,0.25,0.01,0.02,2,36,260.2661167694972
3374,21.635378662168247,0.3,0.15000000000000002,0.034999999999999996,0.01,5,19,259.62454394601895
2641,10.360727401101071,0.25,0.2,0.02,0.005,10,40,259.0181850275268
3735,7.962738333517107,0.3,0.4,0.01,0.015,12,53,258.788995839306
2908,22.49049215332224,0.25,0.35000000000000003,0.034999999999999996,0.045,6,17,258.64065976320575
2694,32.30238705090928,0.25,0.2,0.045,0.045,5,11,258.41909640727425
1912,16.134976432816085,0.2,0.2,0.015,0.045,21,11,258.15962292505736
3656,10.984022710394276,0.3,0.35000000000000003,0.01,0.025,12,35,258.1245336942655
2780,10.979575765166508,0.25,0.3,0.01,0.030000000000000002,17,30,258.02003048141296
4215,19.82055430321618,0.35000000000000003,0.2,0.005,0.030000000000000002,6,20,257.6672059418103
4383,9.70958625678071,0.35000000000000003,0.3,0.01,0.015,3,50,257.30403580468885
2941,10.500395185865418,0.25,0.4,0.01,0.030000000000000002,17,32,257.25968205370276
2747,25.661165079306752,0.25,0.25,0.034999999999999996,0.045,6,14,256.6116507930675
2861,10.682925130678237,0.25,0.35000000000000003,0.01,0.030000000000000002,17,31,256.3902031362777
2711,19.72134729366219,0.25,0.25,0.015,0.045,12,14,256.37751481760847
1340,17.66272370293721,0.15000000000000002,0.2,0.045,0.045,18,11,256.1094936925895
1425,8.665320828729426,0.15000000000000002,0.3,0.025,0.030000000000000002,29,30,255.62696444751808
3375,22.202718314777645,0.3,0.15000000000000002,0.034999999999999996,0.015,5,18,255.33126061994292
1342,6.462368736821156,0.15000000000000002,0.25,0.005,0.030000000000000002,53,26,255.26356510443566
3349,21.243901407373773,0.3,0.15000000000000002,0.02,0.02,8,16,254.9268168884853
4232,22.133807518125533,0.35000000000000003,0.2,0.015,0.025,2,21,254.53878645844364
6558,29.941197710313933,0.5,0.15000000000000002,0.005,0.02,1,16,254.50018053766843
5033,22.103039965684896,0.4,0.2,0.01,0.025,2,21,254.18495960537632
2071,10.589646829526501,0.2,0.3,0.02,0.030000000000000002,18,30,254.15152390863602
1498,8.466041235988,0.15000000000000002,0.35000000000000003,0.025,0.030000000000000002,29,31,253.98123707963998
2698,10.803313363380248,0.25,0.25,0.005,0.030000000000000002,21,26,253.87786403943582
3297,84.46945495537489,0.3,0.1,0.034999999999999996,0.030000000000000002,5,1,253.40836486612466
3816,7.671701401038064,0.3,0.45,0.01,0.015,12,54,253.1661462342561
6002,16.326600405337,0.45,0.3,0.01,0.030000000000000002,1,30,253.0623062827235
2152,10.328050227455275,0.2,0.35000000000000003,0.02,0.030000000000000002,18,31,253.03723057265424
5355,9.199530421571254,0.4,0.4,0.01,0.015,2,53,252.98708659320948
2828,22.97223977784599,0.25,0.3,0.034999999999999996,0.045,6,16,252.69463755630588
2521,28.025300405511054,0.25,0.1,0.01,0.030000000000000002,17,1,252.22770364959948
1869,31.478135014047798,0.2,0.15000000000000002,0.034999999999999996,0.045,10,6,251.82508011238238
1285,6.896507258327134,0.15000000000000002,0.2,0.005,0.030000000000000002,53,20,251.72251492894037
3380,41.943559136723245,0.3,0.15000000000000002,0.034999999999999996,0.04,5,7,251.66135482033945
3351,26.442391877719224,0.3,0.15000000000000002,0.02,0.030000000000000002,8,11,251.20272283833262
3897,7.495081423542624,0.3,0.5,0.01,0.015,12,55,251.0852276886779
6164,15.20286161708196,0.45,0.4,0.01,0.030000000000000002,1,32,250.84721668185233
5108,25.058940995647056,0.4,0.25,0.005,0.04,4,16,250.58940995647055
3979,8.078385867032035,0.3,0.55,0.01,0.02,12,50,250.42996187799307
3334,25.03525238469048,0.3,0.15000000000000002,0.01,0.034999999999999996,12,8,250.3525238469048
3365,20.013173949478794,0.3,0.15000000000000002,0.030000000000000002,0.01,6,19,250.16467436848492
1802,22.740181613320306,0.2,0.1,0.015,0.030000000000000002,21,1,250.14199774652337
618,13.511035234418262,0.1,0.1,0.025,0.030000000000000002,36,1,249.95415183673785
1459,10.398255995806734,0.15000000000000002,0.3,0.045,0.030000000000000002,18,30,249.5581438993616
1529,10.162556730804292,0.15000000000000002,0.35000000000000003,0.045,0.030000000000000002,18,31,248.98263990470517
2872,17.169706214765608,0.25,0.35000000000000003,0.015,0.045,12,17,248.9607401141013
6083,15.528160530412583,0.45,0.35000000000000003,0.01,0.030000000000000002,1,31,248.45056848660133
2720,20.681177351549504,0.25,0.25,0.02,0.045,10,14,248.17412821859403
5194,10.737758050587287,0.4,0.3,0.01,0.02,2,44,246.9684351635076
3366,20.58051360208819,0.3,0.15000000000000002,0.030000000000000002,0.015,6,18,246.96616322505827
5921,18.29290449502879,0.45,0.25,0.01,0.030000000000000002,1,26,246.95421068288866
4464,8.972239377025252,0.35000000000000003,0.35000000000000003,0.01,0.015,3,52,246.73658286819443
